% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
12.7541	1	0	0	1	1275	4	3	1	4	14	1	0	28	1997
12.7544	1	0	0	1	1275	4	5	1	4	15	1	0	28	1997
12.7546	1	0	0	1	1275	4	7	1	4	13	1	0	28	1997
12.755	1	0	0	1	1275	5	2	1	4	15	1	0	28	1997
12.7553	1	0	0	1	1275	5	4	1	4	14	1	0	28	1997
12.7555	1	0	0	1	1275	5	6	1	4	13	1	0	28	1997
12.7558	1	0	0	1	1275	6	0	1	4	15	1	0	28	1997
12.7561	1	0	0	1	1275	6	3	1	4	14	1	0	28	1997
12.7564	1	0	0	1	1275	6	5	1	4	15	1	0	28	1997
12.7566	1	0	0	1	1275	6	7	1	4	13	1	0	28	1997
12.757	1	0	0	1	1275	7	2	1	4	15	1	0	28	1997
12.7573	1	0	0	1	1275	7	4	1	4	14	1	0	28	1997
12.7575	1	0	0	1	1275	7	6	1	4	13	1	0	28	1997
12.7577	1	0	0	1	1275	8	0	1	4	15	1	0	28	1997
12.7581	1	0	0	1	1275	8	3	1	4	14	1	0	28	1997
12.7584	1	0	0	1	1275	8	5	1	4	15	1	0	28	1997
12.7586	1	0	0	1	1275	8	7	1	4	13	1	0	28	1997
12.759	1	0	0	1	1275	9	2	1	4	15	1	0	28	1997
12.7592	1	0	0	1	1275	9	4	1	4	14	1	0	28	1997
12.7595	1	0	0	1	1275	9	6	1	4	13	1	0	28	1997
12.7599	1	0	0	1	1276	0	1	1	4	15	1	0	28	1997
12.7601	1	0	0	1	1276	0	3	1	4	14	1	0	28	1997
12.7604	1	0	0	1	1276	0	5	1	4	13	1	0	28	1997
12.7606	1	0	0	1	1276	0	7	1	4	15	1	0	28	1997
12.761	1	0	0	1	1276	1	2	1	4	14	1	0	28	1997
12.7613	1	0	0	1	1276	1	4	1	4	15	1	0	28	1997
12.7615	1	0	0	1	1276	1	6	1	4	13	1	0	28	1997
12.7619	1	0	0	1	1276	2	1	1	4	15	1	0	28	1997
12.7621	1	0	0	1	1276	2	3	1	4	14	1	0	28	1997
12.7624	1	0	0	1	1276	2	5	1	4	13	1	0	28	1997
12.7626	1	0	0	1	1276	2	7	1	4	15	1	0	28	1997
12.763	1	0	0	1	1276	3	2	1	4	14	1	0	28	1997
12.7632	1	0	0	1	1276	3	4	1	4	15	1	0	28	1997
12.7635	1	0	0	1	1276	3	6	1	4	13	1	0	28	1997
12.7639	1	0	0	1	1276	4	1	1	4	15	1	0	28	1997
12.7641	1	0	0	1	1276	4	3	1	4	14	1	0	28	1997
12.7644	1	0	0	1	1276	4	5	1	4	13	1	0	28	1997
12.7646	1	0	0	1	1276	4	7	1	4	15	1	0	28	1997
12.765	1	0	0	1	1276	5	2	1	4	14	1	0	28	1997
12.7652	1	0	0	1	1276	5	4	1	4	15	1	0	28	1997
12.7655	1	0	0	1	1276	5	6	1	4	13	1	0	28	1997
12.7659	1	0	0	1	1276	6	1	1	4	15	1	0	28	1997
12.7661	1	0	0	1	1276	6	3	1	4	14	1	0	28	1997
12.7664	1	0	0	1	1276	6	5	1	4	13	1	0	28	1997
12.7666	1	0	0	1	1276	6	7	1	4	15	1	0	28	1997
12.767	1	0	0	1	1276	7	2	1	4	14	1	0	28	1997
12.7673	1	0	0	1	1276	7	4	1	4	15	1	0	28	1997
12.7675	1	0	0	1	1276	7	6	1	4	13	1	0	28	1997
12.7679	1	0	0	1	1276	8	1	1	4	15	1	0	28	1997
12.7681	1	0	0	1	1276	8	3	1	4	14	1	0	28	1997
12.7684	1	0	0	1	1276	8	5	1	4	13	1	0	28	1997
12.7686	1	0	0	1	1276	8	7	1	4	15	1	0	28	1997
12.769	1	0	0	1	1276	9	2	1	4	14	1	0	28	1997
12.7692	1	0	0	1	1276	9	4	1	4	15	1	0	28	1997
12.7695	1	0	0	1	1276	9	6	1	4	13	1	0	28	1997
12.7699	1	0	0	1	1277	0	1	1	4	15	1	0	28	1997
12.7701	1	0	0	1	1277	0	3	1	4	14	1	0	28	1997
12.7704	1	0	0	1	1277	0	5	1	4	13	1	0	28	1997
12.7706	1	0	0	1	1277	0	7	1	4	15	1	0	28	1997
12.771	1	0	0	1	1277	1	2	1	4	14	1	0	28	1997
12.7713	1	0	0	1	1277	1	4	1	4	15	1	0	28	1997
12.7715	1	0	0	1	1277	1	6	1	4	13	1	0	28	1997
12.7719	1	0	0	1	1277	2	1	1	4	15	1	0	28	1997
12.7721	1	0	0	1	1277	2	3	1	4	14	1	0	28	1997
12.7724	1	0	0	1	1277	2	5	1	4	13	1	0	28	1997
12.7726	1	0	0	1	1277	2	7	1	4	15	1	0	28	1997
12.773	1	0	0	1	1277	3	2	1	4	14	1	0	28	1997
12.7733	1	0	0	1	1277	3	4	1	4	15	1	0	28	1997
12.7735	1	0	0	1	1277	3	6	1	4	13	1	0	28	1997
12.7739	1	0	0	1	1277	4	1	1	4	15	1	0	28	1997
12.7741	1	0	0	1	1277	4	3	1	4	14	1	0	28	1997
12.7744	1	0	0	1	1277	4	5	1	4	13	1	0	28	1997
12.7747	1	0	0	1	1277	5	0	1	4	15	1	0	28	1997
12.775	1	0	0	1	1277	5	2	1	4	14	1	0	28	1997
12.7752	1	0	0	1	1277	5	4	1	4	13	1	0	28	1997
12.7755	1	0	0	1	1277	5	6	1	4	15	1	0	28	1997
12.7759	1	0	0	1	1277	6	1	1	4	14	1	0	28	1997
12.7761	1	0	0	1	1277	6	3	1	4	15	1	0	28	1997
12.7764	1	0	0	1	1277	6	5	1	4	13	1	0	28	1997
12.7767	1	0	0	1	1277	7	0	1	4	15	1	0	28	1997
12.777	1	0	0	1	1277	7	2	1	4	14	1	0	28	1997
12.7773	1	0	0	1	1277	7	4	1	4	13	1	0	28	1997
12.7775	1	0	0	1	1277	7	6	1	4	15	1	0	28	1997
12.7779	1	0	0	1	1277	8	1	1	4	14	1	0	28	1997
12.7781	1	0	0	1	1277	8	3	1	4	15	1	0	28	1997
12.7784	1	0	0	1	1277	8	5	1	4	13	1	0	28	1997
12.7788	1	0	0	1	1277	9	0	1	4	15	1	0	28	1997
12.779	1	0	0	1	1277	9	2	1	4	14	1	0	28	1997
12.7792	1	0	0	1	1277	9	4	1	4	13	1	0	28	1997
12.7795	1	0	0	1	1277	9	6	1	4	15	1	0	28	1997
12.7799	1	0	0	1	1278	0	1	1	4	14	1	0	28	1997
12.7801	1	0	0	1	1278	0	3	1	4	15	1	0	28	1997
12.7804	1	0	0	1	1278	0	5	1	4	13	1	0	28	1997
12.7807	1	0	0	1	1278	1	0	1	4	15	1	0	28	1997
12.781	1	0	0	1	1278	1	2	1	4	14	1	0	28	1997
12.7812	1	0	0	1	1278	1	4	1	4	13	1	0	28	1997
12.7815	1	0	0	1	1278	1	6	1	4	15	1	0	28	1997
12.7819	1	0	0	1	1278	2	1	1	4	14	1	0	28	1997
12.7821	1	0	0	1	1278	2	3	1	4	15	1	0	28	1997
12.7824	1	0	0	1	1278	2	5	1	4	13	1	0	28	1997
12.7828	1	0	0	1	1278	3	0	1	4	15	1	0	28	1997
12.783	1	0	0	1	1278	3	2	1	4	14	1	0	28	1997
12.7833	1	0	0	1	1278	3	4	1	4	13	1	0	28	1997
12.7835	1	0	0	1	1278	3	6	1	4	15	1	0	28	1997
12.7839	1	0	0	1	1278	4	1	1	4	14	1	0	28	1997
12.7841	1	0	0	1	1278	4	3	1	4	15	1	0	28	1997
12.7844	1	0	0	1	1278	4	5	1	4	13	1	0	28	1997
12.7848	1	0	0	1	1278	5	0	1	4	14	1	0	28	1997
12.785	1	0	0	1	1278	5	2	1	4	15	1	0	28	1997
12.7852	1	0	0	1	1278	5	4	1	4	13	1	0	28	1997
12.7855	1	0	0	1	1278	5	6	1	4	14	1	0	28	1997
12.7859	1	0	0	1	1278	6	1	1	4	15	1	0	28	1997
12.7861	1	0	0	1	1278	6	3	1	4	14	1	0	28	1997
12.7864	1	0	0	1	1278	6	5	1	4	13	1	0	28	1997
12.7867	1	0	0	1	1278	7	0	1	4	15	1	0	28	1997
12.787	1	0	0	1	1278	7	2	1	4	14	1	0	28	1997
12.7873	1	0	0	1	1278	7	4	1	4	13	1	0	28	1997
12.7876	1	0	0	1	1278	7	7	1	4	15	1	0	28	1997
12.7879	1	0	0	1	1278	8	1	1	4	14	1	0	28	1997
12.7881	1	0	0	1	1278	8	3	1	4	13	1	0	28	1997
12.7884	1	0	0	1	1278	8	5	1	4	15	1	0	28	1997
12.7888	1	0	0	1	1278	9	0	1	4	14	1	0	28	1997
12.789	1	0	0	1	1278	9	2	1	4	15	1	0	28	1997
12.7892	1	0	0	1	1278	9	4	1	4	13	1	0	28	1997
12.7896	1	0	0	1	1278	9	7	1	4	15	1	0	28	1997
12.7899	1	0	0	1	1279	0	1	1	4	14	1	0	28	1997
12.7901	1	0	0	1	1279	0	3	1	4	13	1	0	28	1997
12.7904	1	0	0	1	1279	0	5	1	4	15	1	0	28	1997
12.7907	1	0	0	1	1279	1	0	1	4	14	1	0	28	1997
12.791	1	0	0	1	1279	1	2	1	4	15	1	0	28	1997
12.7912	1	0	0	1	1279	1	4	1	4	13	1	0	28	1997
12.7916	1	0	0	1	1279	1	7	1	4	15	1	0	28	1997
12.7919	1	0	0	1	1279	2	1	1	4	14	1	0	28	1997
12.7921	1	0	0	1	1279	2	3	1	4	13	1	0	28	1997
12.7924	1	0	0	1	1279	2	5	1	4	15	1	0	28	1997
12.7927	1	0	0	1	1279	3	0	1	4	14	1	0	28	1997
12.793	1	0	0	1	1279	3	2	1	4	15	1	0	28	1997
12.7933	1	0	0	1	1279	3	4	1	4	13	1	0	28	1997
12.7936	1	0	0	1	1279	3	7	1	4	15	1	0	28	1997
12.7939	1	0	0	1	1279	4	1	1	4	14	1	0	28	1997
12.7941	1	0	0	1	1279	4	3	1	4	13	1	0	28	1997
12.7944	1	0	0	1	1279	4	5	1	4	15	1	0	28	1997
12.7948	1	0	0	1	1279	5	0	1	4	14	1	0	28	1997
12.795	1	0	0	1	1279	5	2	1	4	15	1	0	28	1997
12.7952	1	0	0	1	1279	5	4	1	4	13	1	0	28	1997
12.7956	1	0	0	1	1279	5	7	1	4	15	1	0	28	1997
12.7959	1	0	0	1	1279	6	1	1	4	14	1	0	28	1997
12.7961	1	0	0	1	1279	6	3	1	4	13	1	0	28	1997
12.7964	1	0	0	1	1279	6	5	1	4	15	1	0	28	1997
12.7967	1	0	0	1	1279	7	0	1	4	14	1	0	28	1997
12.797	1	0	0	1	1279	7	2	1	4	15	1	0	28	1997
12.7973	1	0	0	1	1279	7	4	1	4	13	1	0	28	1997
12.7976	1	0	0	1	1279	7	7	1	4	15	1	0	28	1997
12.7979	1	0	0	1	1279	8	1	1	4	14	1	0	28	1997
12.7981	1	0	0	1	1279	8	3	1	4	13	1	0	28	1997
12.7984	1	0	0	1	1279	8	5	1	4	15	1	0	28	1997
12.7988	1	0	0	1	1279	9	0	1	4	14	1	0	28	1997
12.799	1	0	0	1	1279	9	2	1	4	15	1	0	28	1997
12.7993	1	0	0	1	1279	9	4	1	4	13	1	0	28	1997
12.7996	1	0	0	1	1279	9	7	1	4	15	1	0	28	1997
12.7999	1	0	0	1	1280	0	1	1	4	14	1	0	28	1997
12.8001	1	0	0	1	1280	0	3	1	4	13	1	0	28	1997
12.8005	1	0	0	1	1280	0	6	1	4	15	1	0	28	1997
12.8008	1	0	0	1	1280	1	0	1	4	14	1	0	28	1997
12.801	1	0	0	1	1280	1	2	1	4	13	1	0	28	1997
12.8012	1	0	0	1	1280	1	4	1	4	15	1	0	28	1997
12.8016	1	0	0	1	1280	1	7	1	4	14	1	0	28	1997
12.8019	1	0	0	1	1280	2	1	1	4	15	1	0	28	1997
12.8021	1	0	0	1	1280	2	3	1	4	13	1	0	28	1997
12.8025	1	0	0	1	1280	2	6	1	4	15	1	0	28	1997
12.8027	1	0	0	1	1280	3	0	1	4	14	1	0	28	1997
12.803	1	0	0	1	1280	3	2	1	4	13	1	0	28	1997
12.8033	1	0	0	1	1280	3	4	1	4	15	1	0	28	1997
12.8036	1	0	0	1	1280	3	7	1	4	14	1	0	28	1997
12.8039	1	0	0	1	1280	4	1	1	4	15	1	0	28	1997
12.8041	1	0	0	1	1280	4	3	1	4	13	1	0	28	1997
12.8045	1	0	0	1	1280	4	6	1	4	15	1	0	28	1997
12.8048	1	0	0	1	1280	5	0	1	4	14	1	0	28	1997
12.805	1	0	0	1	1280	5	2	1	4	13	1	0	28	1997
12.8052	1	0	0	1	1280	5	4	1	4	15	1	0	28	1997
12.8056	1	0	0	1	1280	5	7	1	4	14	1	0	28	1997
12.8059	1	0	0	1	1280	6	1	1	4	15	1	0	28	1997
12.8061	1	0	0	1	1280	6	3	1	4	13	1	0	28	1997
12.8065	1	0	0	1	1280	6	6	1	4	15	1	0	28	1997
12.8067	1	0	0	1	1280	7	0	1	4	14	1	0	28	1997
12.807	1	0	0	1	1280	7	2	1	4	13	1	0	28	1997
12.8072	1	0	0	1	1280	7	4	1	4	15	1	0	28	1997
12.8076	1	0	0	1	1280	7	7	1	4	14	1	0	28	1997
12.8079	1	0	0	1	1280	8	1	1	4	15	1	0	28	1997
12.8081	1	0	0	1	1280	8	3	1	4	13	1	0	28	1997
12.8085	1	0	0	1	1280	8	6	1	4	15	1	0	28	1997
12.8087	1	0	0	1	1280	9	0	1	4	14	1	0	28	1997
12.809	1	0	0	1	1280	9	2	1	4	13	1	0	28	1997
12.8093	1	0	0	1	1280	9	4	1	4	15	1	0	28	1997
12.8096	1	0	0	1	1280	9	7	1	4	14	1	0	28	1997
12.8099	1	0	0	1	1281	0	1	1	4	15	1	0	28	1997
12.8101	1	0	0	1	1281	0	3	1	4	13	1	0	28	1997
12.8105	1	0	0	1	1281	0	6	1	4	15	1	0	28	1997
12.8108	1	0	0	1	1281	1	0	1	4	14	1	0	28	1997
12.811	1	0	0	1	1281	1	2	1	4	13	1	0	28	1997
12.8112	1	0	0	1	1281	1	4	1	4	15	1	0	28	1997
12.8116	1	0	0	1	1281	1	7	1	4	14	1	0	28	1997
12.8119	1	0	0	1	1281	2	1	1	4	15	1	0	28	1997
12.8121	1	0	0	1	1281	2	3	1	4	13	1	0	28	1997
12.8125	1	0	0	1	1281	2	6	1	4	15	1	0	28	1997
12.8127	1	0	0	1	1281	3	0	1	4	14	1	0	28	1997
12.813	1	0	0	1	1281	3	2	1	4	13	1	0	28	1997
12.8134	1	0	0	1	1281	3	5	1	4	15	1	0	28	1997
12.8136	1	0	0	1	1281	3	7	1	4	14	1	0	28	1997
12.8139	1	0	0	1	1281	4	1	1	4	13	1	0	28	1997
12.8141	1	0	0	1	1281	4	3	1	4	15	1	0	28	1997
12.8145	1	0	0	1	1281	4	6	1	4	14	1	0	28	1997
12.8148	1	0	0	1	1281	5	0	1	4	13	1	0	28	1997
12.815	1	0	0	1	1281	5	2	1	4	15	1	0	28	1997
12.8154	1	0	0	1	1281	5	5	1	4	14	1	0	28	1997
12.8156	1	0	0	1	1281	5	7	1	4	15	1	0	28	1997
12.8159	1	0	0	1	1281	6	1	1	4	13	1	0	28	1997
12.8161	1	0	0	1	1281	6	3	1	4	14	1	0	28	1997
12.8165	1	0	0	1	1281	6	6	1	4	15	1	0	28	1997
12.8168	1	0	0	1	1281	7	0	1	4	14	1	0	28	1997
12.817	1	0	0	1	1281	7	2	1	4	13	1	0	28	1997
12.8174	1	0	0	1	1281	7	5	1	4	15	1	0	28	1997
12.8176	1	0	0	1	1281	7	7	1	4	14	1	0	28	1997
12.8179	1	0	0	1	1281	8	1	1	4	13	1	0	28	1997
12.8181	1	0	0	1	1281	8	3	1	4	15	1	0	28	1997
12.8185	1	0	0	1	1281	8	6	1	4	14	1	0	28	1997
12.8187	1	0	0	1	1281	9	0	1	4	15	1	0	28	1997
12.819	1	0	0	1	1281	9	2	1	4	13	1	0	28	1997
12.8194	1	0	0	1	1281	9	5	1	4	15	1	0	28	1997
12.8196	1	0	0	1	1281	9	7	1	4	14	1	0	28	1997
12.8199	1	0	0	1	1282	0	1	1	4	13	1	0	28	1997
12.8201	1	0	0	1	1282	0	3	1	4	15	1	0	28	1997
12.8205	1	0	0	1	1282	0	6	1	4	14	1	0	28	1997
12.8208	1	0	0	1	1282	1	0	1	4	15	1	0	28	1997
12.821	1	0	0	1	1282	1	2	1	4	13	1	0	28	1997
12.8214	1	0	0	1	1282	1	5	1	4	15	1	0	28	1997
12.8216	1	0	0	1	1282	1	7	1	4	14	1	0	28	1997
12.8219	1	0	0	1	1282	2	1	1	4	13	1	0	28	1997
12.8221	1	0	0	1	1282	2	3	1	4	15	1	0	28	1997
12.8225	1	0	0	1	1282	2	6	1	4	14	1	0	28	1997
12.8227	1	0	0	1	1282	3	0	1	4	15	1	0	28	1997
12.823	1	0	0	1	1282	3	2	1	4	13	1	0	28	1997
12.8234	1	0	0	1	1282	3	5	1	4	15	1	0	28	1997
12.8236	1	0	0	1	1282	3	7	1	4	14	1	0	28	1997
12.8239	1	0	0	1	1282	4	1	1	4	13	1	0	28	1997
12.8241	1	0	0	1	1282	4	3	1	4	15	1	0	28	1997
12.8245	1	0	0	1	1282	4	6	1	4	14	1	0	28	1997
12.8247	1	0	0	1	1282	5	0	1	4	13	1	0	28	1997
12.825	1	0	0	1	1282	5	2	1	4	15	1	0	28	1997
12.8254	1	0	0	1	1282	5	5	1	4	14	1	0	28	1997
12.8256	1	0	0	1	1282	5	7	1	4	15	1	0	28	1997
12.8259	1	0	0	1	1282	6	1	1	4	13	1	0	28	1997
12.8261	1	0	0	1	1282	6	3	1	4	14	1	0	28	1997
12.8265	1	0	0	1	1282	6	6	1	4	15	1	0	28	1997
12.8268	1	0	0	1	1282	7	0	1	4	14	1	0	28	1997
12.827	1	0	0	1	1282	7	2	1	4	13	1	0	28	1997
12.8274	1	0	0	1	1282	7	5	1	4	15	1	0	28	1997
12.8276	1	0	0	1	1282	7	7	1	4	14	1	0	28	1997
12.8279	1	0	0	1	1282	8	1	1	4	13	1	0	28	1997
12.8283	1	0	0	1	1282	8	4	1	4	15	1	0	28	1997
12.8285	1	0	0	1	1282	8	6	1	4	14	1	0	28	1997
12.8287	1	0	0	1	1282	9	0	1	4	13	1	0	28	1997
12.829	1	0	0	1	1282	9	2	1	4	15	1	0	28	1997
12.8294	1	0	0	1	1282	9	5	1	4	14	1	0	28	1997
12.8296	1	0	0	1	1282	9	7	1	4	15	1	0	28	1997
12.8299	1	0	0	1	1283	0	1	1	4	13	1	0	28	1997
12.8302	1	0	0	1	1283	0	4	1	4	15	1	0	28	1997
12.8305	1	0	0	1	1283	0	6	1	4	14	1	0	28	1997
12.8308	1	0	0	1	1283	1	0	1	4	13	1	0	28	1997
12.831	1	0	0	1	1283	1	2	1	4	15	1	0	28	1997
12.8314	1	0	0	1	1283	1	5	1	4	14	1	0	28	1997
12.8316	1	0	0	1	1283	1	7	1	4	15	1	0	28	1997
12.8319	1	0	0	1	1283	2	1	1	4	13	1	0	28	1997
12.8323	1	0	0	1	1283	2	4	1	4	15	1	0	28	1997
12.8325	1	0	0	1	1283	2	6	1	4	14	1	0	28	1997
12.8328	1	0	0	1	1283	3	0	1	4	13	1	0	28	1997
12.833	1	0	0	1	1283	3	2	1	4	15	1	0	28	1997
12.8334	1	0	0	1	1283	3	5	1	4	14	1	0	28	1997
12.8336	1	0	0	1	1283	3	7	1	4	15	1	0	28	1997
12.8339	1	0	0	1	1283	4	1	1	4	13	1	0	28	1997
12.8343	1	0	0	1	1283	4	4	1	4	15	1	0	28	1997
12.8345	1	0	0	1	1283	4	6	1	4	14	1	0	28	1997
12.8347	1	0	0	1	1283	5	0	1	4	13	1	0	28	1997
12.835	1	0	0	1	1283	5	2	1	4	15	1	0	28	1997
12.8354	1	0	0	1	1283	5	5	1	4	14	1	0	28	1997
12.8356	1	0	0	1	1283	5	7	1	4	15	1	0	28	1997
12.8359	1	0	0	1	1283	6	1	1	4	13	1	0	28	1997
12.8362	1	0	0	1	1283	6	4	1	4	15	1	0	28	1997
12.8365	1	0	0	1	1283	6	6	1	4	14	1	0	28	1997
12.8368	1	0	0	1	1283	7	0	1	4	13	1	0	28	1997
12.837	1	0	0	1	1283	7	2	1	4	15	1	0	28	1997
12.8374	1	0	0	1	1283	7	5	1	4	14	1	0	28	1997
12.8376	1	0	0	1	1283	7	7	1	4	15	1	0	28	1997
12.8379	1	0	0	1	1283	8	1	1	4	13	1	0	28	1997
12.8383	1	0	0	1	1283	8	4	1	4	15	1	0	28	1997
12.8385	1	0	0	1	1283	8	6	1	4	14	1	0	28	1997
12.8387	1	0	0	1	1283	9	0	1	4	13	1	0	28	1997
12.839	1	0	0	1	1283	9	2	1	4	15	1	0	28	1997
12.8394	1	0	0	1	1283	9	5	1	4	14	1	0	28	1997
12.8396	1	0	0	1	1283	9	7	1	4	15	1	0	28	1997
12.8399	1	0	0	1	1284	0	1	1	4	13	1	0	28	1997
12.8402	1	0	0	1	1284	0	4	1	4	15	1	0	28	1997
12.8405	1	0	0	1	1284	0	6	1	4	14	1	0	28	1997
12.8407	1	0	0	1	1284	1	0	1	4	13	1	0	28	1997
12.8411	1	0	0	1	1284	1	3	1	4	15	1	0	28	1997
12.8414	1	0	0	1	1284	1	5	1	4	14	1	0	28	1997
12.8416	1	0	0	1	1284	1	7	1	4	13	1	0	28	1997
12.8419	1	0	0	1	1284	2	1	1	4	15	1	0	28	1997
12.8422	1	0	0	1	1284	2	4	1	4	14	1	0	28	1997
12.8425	1	0	0	1	1284	2	6	1	4	15	1	0	28	1997
12.8428	1	0	0	1	1284	3	0	1	4	13	1	0	28	1997
12.8431	1	0	0	1	1284	3	3	1	4	15	1	0	28	1997
12.8434	1	0	0	1	1284	3	5	1	4	14	1	0	28	1997
12.8436	1	0	0	1	1284	3	7	1	4	13	1	0	28	1997
12.8439	1	0	0	1	1284	4	1	1	4	15	1	0	28	1997
12.8443	1	0	0	1	1284	4	4	1	4	14	1	0	28	1997
12.8445	1	0	0	1	1284	4	6	1	4	15	1	0	28	1997
12.8447	1	0	0	1	1284	5	0	1	4	13	1	0	28	1997
12.8451	1	0	0	1	1284	5	3	1	4	15	1	0	28	1997
12.8454	1	0	0	1	1284	5	5	1	4	14	1	0	28	1997
12.8456	1	0	0	1	1284	5	7	1	4	13	1	0	28	1997
12.8459	1	0	0	1	1284	6	1	1	4	15	1	0	28	1997
12.8462	1	0	0	1	1284	6	4	1	4	14	1	0	28	1997
12.8465	1	0	0	1	1284	6	6	1	4	15	1	0	28	1997
12.8468	1	0	0	1	1284	7	0	1	4	13	1	0	28	1997
12.8471	1	0	0	1	1284	7	3	1	4	15	1	0	28	1997
12.8474	1	0	0	1	1284	7	5	1	4	14	1	0	28	1997
12.8476	1	0	0	1	1284	7	7	1	4	13	1	0	28	1997
12.8479	1	0	0	1	1284	8	1	1	4	15	1	0	28	1997
12.8483	1	0	0	1	1284	8	4	1	4	14	1	0	28	1997
12.8485	1	0	0	1	1284	8	6	1	4	15	1	0	28	1997
12.8488	1	0	0	1	1284	9	0	1	4	13	1	0	28	1997
12.8491	1	0	0	1	1284	9	3	1	4	15	1	0	28	1997
12.8494	1	0	0	1	1284	9	5	1	4	14	1	0	28	1997
12.8496	1	0	0	1	1284	9	7	1	4	13	1	0	28	1997
12.8499	1	0	0	1	1285	0	1	1	4	15	1	0	28	1997
12.8503	1	0	0	1	1285	0	4	1	4	14	1	0	28	1997
12.8505	1	0	0	1	1285	0	6	1	4	15	1	0	28	1997
12.8507	1	0	0	1	1285	1	0	1	4	13	1	0	28	1997
12.8511	1	0	0	1	1285	1	3	1	4	15	1	0	28	1997
12.8514	1	0	0	1	1285	1	5	1	4	14	1	0	28	1997
12.8516	1	0	0	1	1285	1	7	1	4	13	1	0	28	1997
12.8519	1	0	0	1	1285	2	1	1	4	15	1	0	28	1997
12.8522	1	0	0	1	1285	2	4	1	4	14	1	0	28	1997
12.8525	1	0	0	1	1285	2	6	1	4	15	1	0	28	1997
12.8528	1	0	0	1	1285	3	0	1	4	13	1	0	28	1997
12.8531	1	0	0	1	1285	3	3	1	4	15	1	0	28	1997
12.8534	1	0	0	1	1285	3	5	1	4	14	1	0	28	1997
12.8536	1	0	0	1	1285	3	7	1	4	13	1	0	28	1997
12.854	1	0	0	1	1285	4	2	1	4	15	1	0	28	1997
12.8543	1	0	0	1	1285	4	4	1	4	14	1	0	28	1997
12.8545	1	0	0	1	1285	4	6	1	4	13	1	0	28	1997
12.8547	1	0	0	1	1285	5	0	1	4	15	1	0	28	1997
12.8551	1	0	0	1	1285	5	3	1	4	14	1	0	28	1997
12.8554	1	0	0	1	1285	5	5	1	4	15	1	0	28	1997
12.8556	1	0	0	1	1285	5	7	1	4	13	1	0	28	1997
12.856	1	0	0	1	1285	6	2	1	4	15	1	0	28	1997
12.8562	1	0	0	1	1285	6	4	1	4	14	1	0	28	1997
12.8565	1	0	0	1	1285	6	6	1	4	13	1	0	28	1997
12.8567	1	0	0	1	1285	7	0	1	4	15	1	0	28	1997
12.8571	1	0	0	1	1285	7	3	1	4	14	1	0	28	1997
12.8574	1	0	0	1	1285	7	5	1	4	15	1	0	28	1997
12.8576	1	0	0	1	1285	7	7	1	4	13	1	0	28	1997
12.858	1	0	0	1	1285	8	2	1	4	15	1	0	28	1997
12.8582	1	0	0	1	1285	8	4	1	4	14	1	0	28	1997
12.8585	1	0	0	1	1285	8	6	1	4	13	1	0	28	1997
12.8588	1	0	0	1	1285	9	0	1	4	15	1	0	28	1997
12.8591	1	0	0	1	1285	9	3	1	4	14	1	0	28	1997
12.8594	1	0	0	1	1285	9	5	1	4	15	1	0	28	1997
12.8596	1	0	0	1	1285	9	7	1	4	13	1	0	28	1997
12.86	1	0	0	1	1286	0	2	1	4	15	1	0	28	1997
12.8603	1	0	0	1	1286	0	4	1	4	14	1	0	28	1997
12.8605	1	0	0	1	1286	0	6	1	4	13	1	0	28	1997
12.8607	1	0	0	1	1286	1	0	1	4	15	1	0	28	1997
12.8611	1	0	0	1	1286	1	3	1	4	14	1	0	28	1997
12.8614	1	0	0	1	1286	1	5	1	4	15	1	0	28	1997
12.8616	1	0	0	1	1286	1	7	1	4	13	1	0	28	1997
12.862	1	0	0	1	1286	2	2	1	4	15	1	0	28	1997
12.8622	1	0	0	1	1286	2	4	1	4	14	1	0	28	1997
12.8625	1	0	0	1	1286	2	6	1	4	13	1	0	28	1997
12.8628	1	0	0	1	1286	3	0	1	4	15	1	0	28	1997
12.8631	1	0	0	1	1286	3	3	1	4	14	1	0	28	1997
12.8634	1	0	0	1	1286	3	5	1	4	15	1	0	28	1997
12.8636	1	0	0	1	1286	3	7	1	4	13	1	0	28	1997
12.864	1	0	0	1	1286	4	2	1	4	15	1	0	28	1997
12.8643	1	0	0	1	1286	4	4	1	4	14	1	0	28	1997
12.8645	1	0	0	1	1286	4	6	1	4	13	1	0	28	1997
12.8648	1	0	0	1	1286	5	0	1	4	15	1	0	28	1997
12.8651	1	0	0	1	1286	5	3	1	4	14	1	0	28	1997
12.8654	1	0	0	1	1286	5	5	1	4	15	1	0	28	1997
12.8656	1	0	0	1	1286	5	7	1	4	13	1	0	28	1997
12.866	1	0	0	1	1286	6	2	1	4	15	1	0	28	1997
12.8663	1	0	0	1	1286	6	4	1	4	14	1	0	28	1997
12.8665	1	0	0	1	1286	6	6	1	4	13	1	0	28	1997
12.8669	1	0	0	1	1286	7	1	1	4	15	1	0	28	1997
12.8671	1	0	0	1	1286	7	3	1	4	14	1	0	28	1997
12.8674	1	0	0	1	1286	7	5	1	4	13	1	0	28	1997
12.8676	1	0	0	1	1286	7	7	1	4	15	1	0	28	1997
12.868	1	0	0	1	1286	8	2	1	4	14	1	0	28	1997
